x,y,z,V,Robot
0.23245224,0.5264155,0.57734436,[0.46362776],Franka-Panda
-0.2506968,0.18281522,0.024932388,[0.35027438],Franka-Panda
0.078082144,0.036273688,0.37353012,[0.26744896],Franka-Panda
-0.18741384,-0.2142176,0.25797477,[0.41069198],Franka-Panda
-0.33071542,0.18426985,0.7430069,[0.4716468],Franka-Panda
0.26299772,-0.08374232,-0.445073,[0.5236184],Franka-Panda
-0.39856803,-0.18987337,0.15050988,[0.03974624],Franka-Panda
0.010952102,-0.089109465,0.50602937,[0.08649016],Franka-Panda
0.334383,-0.19306791,0.3873557,[1.2879415],Franka-Panda
0.051801167,0.20620085,0.5112359,[1.4898752],Franka-Panda
-0.08456415,0.068802066,0.47045955,[0.25682244],Franka-Panda
-0.47555757,-0.4650074,0.461973,[0.5826232],Franka-Panda
0.47751635,-0.38368994,0.7941185,[0.52016383],Franka-Panda
-0.6677893,-0.48847154,0.5126474,[0.19386688],Franka-Panda
0.13106713,0.014542326,0.24666485,[0.23104209],Franka-Panda
-0.19426277,-0.22991624,-0.26441643,[0.7396493],Franka-Panda
0.171221,0.22596362,0.9123437,[0.7055998],Franka-Panda
0.26313812,0.54876196,0.57769674,[0.5213547],Franka-Panda
0.088421755,-0.25359333,0.21840112,[0.78222436],Franka-Panda
0.105504975,0.14443693,0.34556246,[1.1151925],Franka-Panda
-0.003989961,-0.03697893,0.13643324,[0.5369305],Franka-Panda
0.088863164,-0.4030279,-0.13767324,[0.13863821],Franka-Panda
0.1398043,-0.1672681,0.550264,[0.8037245],Franka-Panda
-0.09872651,-0.18598434,0.51528615,[0.2559137],Franka-Panda
0.16462171,-0.07072548,-0.019345738,[0.15810454],Franka-Panda
-0.61996824,0.0037828274,0.5845356,[0.39871997],Franka-Panda
0.029432487,-0.15775317,0.18984634,[0.4338847],Franka-Panda
-0.32064447,0.3044499,0.81943464,[0.5528662],Franka-Panda
0.4821807,0.12571555,0.64092594,[0.65037525],Franka-Panda
0.0688848,-0.17091036,0.60356724,[0.99997663],Franka-Panda
-0.38104585,0.08186184,0.7824845,[0.6590845],Franka-Panda
-0.11051026,0.3065005,-0.45536602,[0.63541126],Franka-Panda
-0.3720281,0.42331037,0.34317693,[0.42466268],Franka-Panda
-0.43146658,-0.13547789,0.37028518,[0.4597382],Franka-Panda
0.19925778,-0.7575291,0.3236005,[0.13644895],Franka-Panda
0.10734502,-0.3920769,-0.114435926,[0.4371317],Franka-Panda
-0.012538288,0.6724544,0.5857601,[0.3289209],Franka-Panda
-0.05343411,0.16572744,0.35091886,[0.7196341],Franka-Panda
0.15098523,-0.03533843,-0.24134935,[0.08477882],Franka-Panda
0.1573272,0.04315746,0.35778993,[0.16158915],Franka-Panda
-0.3978739,0.18687382,0.09406953,[0.11372401],Franka-Panda
0.28579468,0.09357761,0.9977213,[1.5305958],Franka-Panda
-0.06526051,-0.05604118,0.32681397,[0.13247521],Franka-Panda
0.39600495,0.24421561,-0.28985262,[0.10764141],Franka-Panda
-0.06669085,0.1940282,0.13053434,[0.2982881],Franka-Panda
-0.056347203,0.016510325,0.24906294,[0.41513908],Franka-Panda
-0.3284027,-0.50657713,0.86010754,[0.4714143],Franka-Panda
0.0021883035,-0.07600228,0.2795542,[0.7760477],Franka-Panda
-0.34577,0.49880543,0.15574366,[1.281409],Franka-Panda
-0.4370787,0.18527994,0.31473866,[0.1741462],Franka-Panda
-0.16717416,0.1706778,0.27312094,[0.4653965],Franka-Panda
0.39172152,0.6070502,0.69438004,[0.7778257],Franka-Panda
0.42587918,0.34008476,0.19394419,[1.043249],Franka-Panda
0.30433607,-0.3069362,0.57878894,[0.08647203],Franka-Panda
0.18545234,0.05109056,-0.37502363,[0.24816635],Franka-Panda
-0.22648779,0.113840476,0.4567511,[0.76938075],Franka-Panda
-0.18120687,0.473684,-0.10564114,[0.16213132],Franka-Panda
0.18286102,0.5247885,0.007904392,[0.22014882],Franka-Panda
0.39264512,0.32276112,-0.10211006,[0.24433076],Franka-Panda
-0.55727166,0.34789497,-0.085525215,[0.41964298],Franka-Panda
0.02717197,-0.30705872,0.42966065,[0.97807145],Franka-Panda
-0.2009849,-0.12389523,0.21979538,[0.71615535],Franka-Panda
0.04532466,-0.3020011,1.0226687,[0.2292234],Franka-Panda
-0.073012084,0.2800403,0.2853976,[0.12930743],Franka-Panda
0.021524377,0.26901367,1.0162096,[0.88511705],Franka-Panda
0.080956556,-0.2665754,-0.12184719,[0.60878915],Franka-Panda
-0.035928626,0.08744875,0.3777259,[0.02371385],Franka-Panda
-0.36817765,0.23991297,0.7616357,[0.54347247],Franka-Panda
0.23860091,-0.3661705,0.48048162,[0.2191344],Franka-Panda
-0.24910082,-0.023550384,0.15933268,[0.18223374],Franka-Panda
0.11918908,-0.32364702,-0.23837958,[0.26763153],Franka-Panda
-0.4143859,-0.15589404,0.58424824,[0.35424012],Franka-Panda
0.031636804,-0.35983405,0.2742159,[0.77567655],Franka-Panda
-0.3678513,0.10978089,0.31243113,[0.54252386],Franka-Panda
-0.5731536,0.18579435,0.42099714,[0.5698345],Franka-Panda
-0.24266796,-0.28225607,0.0059170946,[0.29547417],Franka-Panda
0.11583178,-0.20449077,0.3513461,[0.48232242],Franka-Panda
-0.14024366,0.026901133,0.25477928,[0.26521128],Franka-Panda
0.07957482,-0.1615772,0.43443146,[0.0740705],Franka-Panda
0.042843714,-0.052046705,0.37224567,[0.14812383],Franka-Panda
-0.032370448,-0.12683883,0.559663,[0.40187463],Franka-Panda
-0.20961317,-0.20301464,0.24395604,[0.13201164],Franka-Panda
-0.29070935,0.2828872,0.40484703,[0.4940092],Franka-Panda
-0.16075557,-0.49363428,0.36398697,[0.5214577],Franka-Panda
-0.43957332,0.22491263,0.43577972,[0.50638413],Franka-Panda
0.0067472346,0.43058068,0.6503407,[0.15951441],Franka-Panda
0.43801817,-0.31152368,-0.009453438,[0.3186082],Franka-Panda
-0.14465123,0.23894615,0.44641113,[0.16877952],Franka-Panda
0.6130706,0.08233629,0.15111946,[0.6472648],Franka-Panda
-0.0302682,-0.017020281,-0.43967456,[0.6064895],Franka-Panda
0.51912785,-0.10932295,0.9481766,[0.07537412],Franka-Panda
-0.054357037,0.34763986,0.2923479,[0.10012114],Franka-Panda
0.58399236,-0.11044793,0.40115914,[0.16929989],Franka-Panda
-0.04278744,-0.09872879,0.17027801,[0.7836625],Franka-Panda
-0.44273528,-0.2100139,-0.08044949,[0.60365266],Franka-Panda
0.6183266,-0.31965196,0.26520598,[0.16002083],Franka-Panda
0.17908907,0.011326096,0.56457055,[0.19673017],Franka-Panda
0.22208185,-0.3493765,-0.1520139,[0.31152984],Franka-Panda
0.0058383346,0.13737157,0.5366862,[0.6030341],Franka-Panda
0.14213435,-0.19173807,0.33957565,[0.05781753],Franka-Panda
-0.11933017,0.014380213,0.036061108,[0.39045894],Franka-Panda
-0.09191327,-0.61911434,0.3412619,[0.87022245],Franka-Panda
-0.45695823,0.3891645,0.43889225,[0.8800445],Franka-Panda
-0.012461722,-0.08195939,0.33151114,[0.19227949],Franka-Panda
0.32758695,0.7197025,0.44315752,[0.05471233],Franka-Panda
0.23616058,-0.0047505153,0.8532114,[0.8595579],Franka-Panda
-0.3220525,-0.32765436,0.3619474,[0.74704564],Franka-Panda
-0.20982936,0.041657563,-0.22354305,[0.58671063],Franka-Panda
0.31338078,0.054025114,0.09648664,[0.36525348],Franka-Panda
0.15339631,-0.025814928,0.08999531,[0.72153044],Franka-Panda
0.20497963,-0.15600881,0.5056079,[1.0080483],Franka-Panda
0.32572848,-0.040403545,0.21167554,[0.8656524],Franka-Panda
0.64052784,0.14674796,0.41649,[1.0878669],Franka-Panda
0.3074299,0.0033264793,0.58540523,[0.12963286],Franka-Panda
0.26269546,0.2890514,0.15004148,[0.6715588],Franka-Panda
0.53625906,-0.4380718,0.4967006,[0.09433835],Franka-Panda
0.04392604,0.24241777,1.0718248,[0.62692225],Franka-Panda
0.0016009025,-0.6046053,0.37950885,[0.56736726],Franka-Panda
-0.45940214,-0.0497636,0.53127104,[0.31560275],Franka-Panda
0.0061476566,0.21933302,0.43787336,[0.20647818],Franka-Panda
-0.16818208,0.6139552,0.42170116,[0.5459349],Franka-Panda
-0.8232798,0.15840635,0.29074782,[0.2999723],Franka-Panda
-0.08820298,0.15671504,0.30128425,[0.33844805],Franka-Panda
-0.45750713,-0.3358501,0.28258303,[0.25067103],Franka-Panda
-0.28241688,0.034040872,0.9809643,[0.3689062],Franka-Panda
-0.7509007,0.24766119,0.65438867,[1.1107959],Franka-Panda
-0.41355786,0.32160637,0.30481377,[1.1062629],Franka-Panda
-0.29345834,-0.74053246,0.19487819,[0.5030635],Franka-Panda
-0.052327275,-0.22369671,0.09644469,[0.26044938],Franka-Panda
-0.11543138,-0.23968044,0.5885321,[0.11191544],Franka-Panda
0.19011396,-0.1479996,0.58790237,[0.11659072],Franka-Panda
-0.06947394,-0.08652559,0.8865998,[0.36938047],Franka-Panda
0.4470764,-0.022788433,-0.06062574,[0.05555434],Franka-Panda
-0.35781553,0.08588598,-0.24602307,[1.1459314],Franka-Panda
-0.06552792,0.18103397,0.3339173,[0.12187792],Franka-Panda
0.21683314,-0.19934979,-0.40540022,[0.05237459],Franka-Panda
-0.3464709,0.5128201,0.19676997,[0.32101023],Franka-Panda
-0.06037454,-0.13391332,0.51430136,[0.4004299],Franka-Panda
0.36573243,-0.18946838,-0.4053259,[0.16928741],Franka-Panda
-0.10981962,0.14314656,1.1214923,[0.12078173],Franka-Panda
-0.02162817,-0.006381221,-0.13458085,[0.35994935],Franka-Panda
0.25491115,0.0726432,0.27528274,[0.07677837],Franka-Panda
0.0514203,0.1465508,0.22494768,[0.30605584],Franka-Panda
-0.5544038,-0.30133617,0.28708512,[0.55927896],Franka-Panda
-0.72957194,0.41613007,0.243389,[1.4023958],Franka-Panda
0.041649505,-0.3686016,0.30091703,[0.21956035],Franka-Panda
-0.05982154,0.27149168,0.52391756,[0.92298603],Franka-Panda
-0.3839557,0.09200705,-0.030625593,[0.20943056],Franka-Panda
0.3364774,0.3332274,0.88370144,[0.4830573],Franka-Panda
-0.17437306,-0.021379698,0.8836042,[0.7418286],Franka-Panda
-0.45712098,0.12450443,-0.04231228,[1.2033018],Franka-Panda
-0.005888127,0.11760477,0.43461645,[0.9198454],Franka-Panda
-0.20114784,0.14109346,0.48335385,[0.49335656],Franka-Panda
0.09108628,-0.08757847,0.26853508,[0.10885081],Franka-Panda
-0.17048056,-0.19827536,0.1549403,[0.17772444],Franka-Panda
-0.14360303,-0.11696428,0.46015403,[0.3066356],Franka-Panda
0.026933469,0.061045006,0.8094289,[1.0661862],Franka-Panda
0.5480778,0.046463765,0.47635722,[0.4503013],Franka-Panda
0.36617857,-0.16347449,0.1723235,[0.67989886],Franka-Panda
0.40664458,-0.507958,0.8401096,[0.09801227],Franka-Panda
0.11868867,0.011689438,-0.23814633,[0.6101317],Franka-Panda
0.1634264,0.070155464,0.35724247,[0.1444925],Franka-Panda
0.119883195,-0.0007233429,0.17467898,[0.8231508],Franka-Panda
-0.07715172,0.72472143,0.2853338,[0.39583126],Franka-Panda
-0.26530933,0.1661083,-0.20393957,[0.3559413],Franka-Panda
0.0065158606,0.007390313,0.24805579,[0.37854093],Franka-Panda
-0.034347393,-0.052134447,-0.24238831,[0.42002705],Franka-Panda
-0.19859596,0.1542832,0.9111867,[0.22808932],Franka-Panda
-0.4408147,0.15393007,0.4460781,[0.24667718],Franka-Panda
0.29733816,0.5224295,0.4181885,[0.49593812],Franka-Panda
-0.039133728,-0.13515201,-0.12578577,[0.22286656],Franka-Panda
-0.013327895,0.11671819,0.26693922,[0.32147345],Franka-Panda
-0.117705576,-0.067121625,-0.023954406,[0.27269787],Franka-Panda
-0.48270825,0.4360374,0.065126,[1.0688529],Franka-Panda
-0.0033176914,0.10525975,-0.3699934,[0.55276406],Franka-Panda
-0.005003795,0.08864206,0.34987235,[0.88252896],Franka-Panda
-0.11187882,-0.01791723,0.23468739,[0.30293232],Franka-Panda
0.2055934,0.13016,-0.18825968,[0.10447551],Franka-Panda
-0.15311208,-0.09110529,0.41356844,[0.5862849],Franka-Panda
0.45086044,0.4062992,0.6291367,[0.5975351],Franka-Panda
-0.34035605,0.050337914,-0.17841661,[0.28694093],Franka-Panda
0.1478152,0.28794247,-0.131353,[0.3890539],Franka-Panda
0.012525089,-0.41645768,0.74979866,[0.52646446],Franka-Panda
-0.15862918,0.6830768,0.695237,[0.15760553],Franka-Panda
0.3469501,0.17178652,0.23030673,[0.9672264],Franka-Panda
-0.08483449,-0.34805733,0.40060163,[0.65402967],Franka-Panda
-0.18283798,-0.5004427,0.9468527,[0.31270665],Franka-Panda
0.0060087927,0.094908975,0.37253812,[0.09297965],Franka-Panda
0.3251973,0.122392476,0.26472005,[0.11364093],Franka-Panda
-0.5495467,-0.27282786,0.46509787,[1.0137926],Franka-Panda
-0.2235991,-0.5135603,0.061775528,[0.5388404],Franka-Panda
0.32253188,0.050979853,0.9181563,[0.50241095],Franka-Panda
0.22005449,0.2488324,0.80382514,[0.51984686],Franka-Panda
0.02223089,-0.47456414,0.3801338,[0.26767218],Franka-Panda
0.036715016,0.08162098,0.18604131,[0.9537506],Franka-Panda
-0.26839584,-0.6332882,0.40299776,[0.20344089],Franka-Panda
-0.15965596,0.31767073,0.12951407,[0.08801832],Franka-Panda
0.020104866,0.296512,0.4779538,[0.4941443],Franka-Panda
-0.29759696,-0.3689709,-0.031748362,[0.7073528],Franka-Panda
0.12778762,0.26694036,0.01174017,[0.14043787],Franka-Panda
-0.0346438,0.014891833,0.27640903,[0.22652282],Franka-Panda
-0.1443013,0.5358944,-0.14291693,[0.44122708],Franka-Panda
-0.08388765,-0.039104067,-0.18192598,[0.03980033],Franka-Panda
-0.17046607,-0.2090308,1.046854,[0.7796687],Franka-Panda
-0.7078366,-0.4591335,0.25721434,[0.92206126],Franka-Panda
0.025629278,0.12859046,0.40846205,[0.5743389],Franka-Panda
0.24632217,-0.3786532,0.5703538,[0.42821229],Franka-Panda
-0.20268866,0.11223225,0.30071273,[0.513341],Franka-Panda
-0.010703549,-0.05451668,0.38688996,[0.8423693],Franka-Panda
0.09823745,-0.05848518,0.53290176,[0.17665103],Franka-Panda
0.04207907,-0.25801605,0.4420331,[0.4533878],Franka-Panda
0.43304288,0.22304413,0.062330995,[0.28125778],Franka-Panda
-0.055730566,0.37271464,-0.06267428,[0.42531648],Franka-Panda
0.005847428,-0.18534818,-0.21184233,[0.4476617],Franka-Panda
0.071090445,-0.09904924,0.3418862,[0.02207595],Franka-Panda
0.003356278,0.0025039837,0.25924712,[0.49937043],Franka-Panda
0.13840786,-0.5853894,0.37132448,[0.03302058],Franka-Panda
0.13687158,0.7467347,0.33582398,[0.14700587],Franka-Panda
0.123867474,0.0011626948,0.3455799,[0.338003],Franka-Panda
-0.21646099,0.3138915,0.36814368,[0.12583211],Franka-Panda
0.14784221,-0.2644963,0.61771804,[0.14792566],Franka-Panda
0.38495886,0.493895,0.8920522,[0.36867476],Franka-Panda
0.0093481615,0.061133556,0.3801307,[0.7106826],Franka-Panda
0.40593466,-0.24213904,0.8298988,[0.80181515],Franka-Panda
0.50971675,-0.5610493,0.22857012,[0.33852682],Franka-Panda
-0.10628663,-0.17615749,0.6166119,[0.16847077],Franka-Panda
0.26125613,-0.047929,0.32002515,[0.12252668],Franka-Panda
-0.088515766,0.0020629503,0.5247688,[1.1344973],Franka-Panda
0.04778324,0.20800787,0.018865302,[0.20843439],Franka-Panda
0.15666604,0.39939138,0.15379615,[0.5176223],Franka-Panda
0.34094363,0.37337422,0.3828193,[1.3706044],Franka-Panda
-0.10692893,-0.15255173,0.29604945,[0.1479047],Franka-Panda
0.19198117,-0.20380157,-0.22310653,[0.13125816],Franka-Panda
0.28349498,0.27117175,0.13001367,[0.17313626],Franka-Panda
0.13072892,0.12638308,-0.35420963,[0.12496887],Franka-Panda
-0.31973708,-0.23339652,0.22159249,[0.23287421],Franka-Panda
-0.19810855,0.058023922,-0.0053140596,[0.19840796],Franka-Panda
-0.5013602,-0.0021867864,0.2556265,[0.3759859],Franka-Panda
-0.3566496,-0.057574447,0.22199932,[0.4199686],Franka-Panda
-0.02502257,-0.06614714,0.32872462,[0.17103517],Franka-Panda
-0.024437558,0.066189736,0.672355,[0.20615487],Franka-Panda
0.66607463,0.36346012,0.45499715,[0.85833895],Franka-Panda
-0.12258257,-0.0007219631,0.40654993,[0.15271604],Franka-Panda
0.112284034,-0.1280217,0.34634227,[0.21372569],Franka-Panda
-0.042400442,0.19732153,0.2802651,[0.55834794],Franka-Panda
0.015674047,0.28106934,-0.029152073,[0.35136697],Franka-Panda
-0.1716208,0.26290083,1.018287,[0.31005913],Franka-Panda
-0.24222974,-0.023304965,-0.32747844,[0.6076312],Franka-Panda
0.14167517,-0.25828087,-0.391137,[0.23544651],Franka-Panda
-0.2819267,-0.33880237,0.33055437,[0.30093598],Franka-Panda
-0.14683628,0.21100922,0.7094737,[0.9015455],Franka-Panda
-0.05435072,-0.049349934,0.13512507,[0.21858068],Franka-Panda
0.18082085,0.1796115,0.35901773,[0.6871889],Franka-Panda
-0.23660466,-0.14727178,1.1055073,[0.36891901],Franka-Panda
0.08860338,-0.16397715,0.1616223,[0.1821334],Franka-Panda
0.26192164,0.080800384,0.398076,[0.31664044],Franka-Panda
0.29578856,-0.5186857,0.2586509,[0.44331187],Franka-Panda
0.5880249,0.51684296,0.06052436,[1.0438173],Franka-Panda
0.37084556,-0.5128958,0.19256455,[0.35591555],Franka-Panda
0.45071328,-0.20300706,0.5096287,[0.75137645],Franka-Panda
0.28498274,-0.502566,0.7624819,[0.15277947],Franka-Panda
0.061747346,0.22588034,-0.3432295,[0.44414467],Franka-Panda
0.17860922,-0.08114894,0.40816525,[0.05660283],Franka-Panda
0.47062808,-0.16621353,0.2920419,[0.03289834],Franka-Panda
-0.4185348,-0.021989785,0.5661603,[1.0012361],Franka-Panda
-0.048385587,-0.25360355,0.4209994,[0.21021831],Franka-Panda
-0.38226208,0.13981071,0.74230015,[0.51926255],Franka-Panda
0.011481817,-0.15525414,0.33159414,[0.44518372],Franka-Panda
0.2157698,0.06977663,-0.017207913,[0.54967046],Franka-Panda
0.48438615,0.6741373,0.47829795,[0.59349155],Franka-Panda
0.11923006,-0.23981193,0.50545514,[0.40754318],Franka-Panda
0.57833356,0.35267884,0.33365202,[0.28945613],Franka-Panda
-0.051085055,-0.07809258,0.72895104,[0.6045434],Franka-Panda
0.23797771,-0.1995421,-0.14510234,[0.20173189],Franka-Panda
0.2837331,0.48620412,0.47014397,[0.5043914],Franka-Panda
-0.3164376,0.21927597,0.16608298,[0.26561913],Franka-Panda
-0.35810018,0.15250343,-0.1889705,[0.2917203],Franka-Panda
-0.2693914,0.16356009,0.46668077,[0.2439099],Franka-Panda
0.25701472,0.1724681,0.45202538,[0.6460839],Franka-Panda
-0.42096788,-0.15392497,0.2203917,[0.58013654],Franka-Panda
-0.08085128,0.27753899,-0.29522872,[0.3852255],Franka-Panda
-0.054928932,0.44906765,0.8242133,[0.47267014],Franka-Panda
-0.4141559,-0.009866044,0.58741146,[1.3457068],Franka-Panda
0.10120246,0.062458333,-0.3137763,[0.56847167],Franka-Panda
0.18839967,-0.027229052,0.430937,[0.55574054],Franka-Panda
0.04684499,-0.0040127328,0.31555146,[0.1934027],Franka-Panda
-0.1397248,-0.14352117,0.542721,[0.4889004],Franka-Panda
-0.13738582,-0.5174346,0.20635489,[0.5943604],Franka-Panda
0.09337994,0.14202148,0.36687887,[0.5148499],Franka-Panda
-0.09891922,-0.12944776,0.4442611,[0.09794222],Franka-Panda
0.062379718,0.30759043,0.48617685,[0.09573463],Franka-Panda
0.11916496,-0.21842067,-0.01627904,[0.7608033],Franka-Panda
0.28205,0.21006018,0.6508316,[1.4616438],Franka-Panda
-0.17073008,0.4034481,0.5095397,[0.11870299],Franka-Panda
0.11877146,0.29374713,0.2804246,[0.10442977],Franka-Panda
-0.16955537,-0.2768102,-0.2456206,[0.5339258],Franka-Panda
0.7175975,-0.13375661,0.7023965,[0.3471359],Franka-Panda
0.49065834,-0.3113117,0.19076987,[0.0981733],Franka-Panda
0.021676805,-0.13436551,1.1638879,[1.2280868],Franka-Panda
-0.1760974,0.23909381,0.3510003,[0.66521215],Franka-Panda
0.016784947,0.67738765,0.60066086,[0.1125351],Franka-Panda
-0.061521627,0.16350944,0.27351928,[0.4446275],Franka-Panda
-0.49733537,-0.13698268,0.10373217,[0.8424243],Franka-Panda
0.12907234,-0.15107198,0.7065056,[0.09998288],Franka-Panda
-0.33655488,0.28883857,0.26207343,[0.27650148],Franka-Panda
-0.026875466,-0.51481324,-0.2455039,[0.2933369],Franka-Panda
0.27571368,-0.38095254,0.77493757,[0.76255393],Franka-Panda
0.3056461,-0.47515962,0.03505312,[0.18258774],Franka-Panda
0.7735008,-0.22237092,0.37388366,[0.14404222],Franka-Panda
-0.11230154,0.02639005,0.48659787,[0.5329187],Franka-Panda
0.13909316,0.104043275,-0.027837742,[0.50080454],Franka-Panda
-0.026538333,-0.24676955,0.2865297,[0.15131804],Franka-Panda
-0.38709307,-0.0892884,0.51364094,[0.233553],Franka-Panda
-0.3386609,0.26420093,-0.23940116,[0.487805],Franka-Panda
0.38001364,-0.3347413,-0.2143591,[0.827665],Franka-Panda
-0.16761532,0.25715017,0.48854476,[0.22912924],Franka-Panda
-0.61470366,-0.032776456,0.8356723,[0.38206202],Franka-Panda
0.12532857,-0.031851403,0.4269812,[0.1168381],Franka-Panda
0.24594176,0.22162402,0.6014479,[0.47552428],Franka-Panda
-0.25358257,-0.10811127,0.48241055,[0.19577149],Franka-Panda
0.094040275,0.04486095,0.13540997,[0.14688067],Franka-Panda
-0.38457423,0.6034274,0.3087462,[1.0762357],Franka-Panda
0.21687865,0.011754679,-0.12936422,[0.36590484],Franka-Panda
-0.30865422,-0.01140937,-0.10036857,[1.075316],Franka-Panda
-0.45233232,0.33213872,0.20608406,[0.27462327],Franka-Panda
0.29230887,-0.50162756,0.5428081,[0.27520382],Franka-Panda
0.5189547,-0.080254465,0.6315429,[0.55099624],Franka-Panda
-0.29507032,0.22327012,0.26978824,[0.20168056],Franka-Panda
-0.106064916,0.23217143,0.69553447,[0.17263658],Franka-Panda
0.13877942,0.27022517,0.08926118,[0.0990221],Franka-Panda
-0.019180989,0.17684862,0.25368994,[0.06902878],Franka-Panda
-0.41703686,0.2631898,0.38796103,[0.714599],Franka-Panda
0.031392474,-0.61862886,-0.088061675,[0.15250874],Franka-Panda
0.20456801,0.14341393,0.30639023,[0.13744643],Franka-Panda
-0.26342568,0.08881979,1.0321001,[1.135485],Franka-Panda
-0.2018427,0.22862688,0.7180533,[0.25053576],Franka-Panda
0.16549283,-0.21179782,0.20602807,[0.21639964],Franka-Panda
-0.11812643,-0.078487694,0.48452654,[0.27984288],Franka-Panda
-0.06512471,-0.039703004,0.460453,[0.18394548],Franka-Panda
-0.4189565,-0.2214985,0.061814174,[0.3845542],Franka-Panda
-0.20554762,0.05459387,-0.15961654,[0.90914977],Franka-Panda
0.04428324,-0.12635878,0.48260456,[0.3063288],Franka-Panda
0.0381232,-0.4184569,0.27618533,[0.8443069],Franka-Panda
0.25461325,0.036712755,-0.31107736,[0.2385881],Franka-Panda
0.00034875516,-0.061096407,0.34014603,[0.8208818],Franka-Panda
-0.057145122,-0.12481713,0.38423997,[0.17127231],Franka-Panda
-0.014564849,0.342761,0.41631836,[0.12821086],Franka-Panda
-0.1579696,0.18473676,-0.08077352,[0.07318078],Franka-Panda
-0.25890738,0.2570802,0.5744599,[0.40415227],Franka-Panda
-0.28539547,0.07662309,0.59190434,[0.35327926],Franka-Panda
0.54065007,-0.0706975,0.31037554,[0.29572088],Franka-Panda
0.046481594,0.5206483,0.70015603,[0.6958091],Franka-Panda
0.13335213,-0.43317524,-0.0021998435,[0.18353926],Franka-Panda
-0.3436302,0.5400104,0.85792404,[0.53221697],Franka-Panda
0.53638446,0.6000165,0.5274358,[0.49116313],Franka-Panda
-0.2849437,-0.2353804,0.36155972,[0.45564425],Franka-Panda
0.5683965,-0.1656958,0.20641974,[1.0655004],Franka-Panda
0.4811473,-0.21072279,0.6309257,[0.47333956],Franka-Panda
-0.32078677,-0.13427676,0.56441635,[0.66130763],Franka-Panda
-0.18498355,0.17013428,0.18377125,[0.6467457],Franka-Panda
-0.04462087,0.44725427,0.5774549,[0.18039723],Franka-Panda
-0.23745318,0.35312203,-0.010840826,[0.59649354],Franka-Panda
